url
https://www.wikiart.org/en/caspar-david-friedrich/the-wanderer-above-the-sea-of-fog
https://www.wikiart.org/en/caspar-david-friedrich/morning-in-riesengebirge/
https://www.wikiart.org/en/frederic-edwin-church/twilight-in-the-wilderness-1860
https://www.wikiart.org/en/joshua-reynolds/lady-caroline-howard
https://www.wikiart.org/en/francois-boucher/the-birth-and-triumph-of-venus-1740-1
https://www.wikiart.org/en/alfred-sisley/boats-1885
https://www.wikiart.org/en/francesco-hayez/the-kiss-1859
https://www.wikiart.org/en/katsushika-hokusai/the-great-wave-of-kanagawa-1831
https://www.wikiart.org/en/rene-magritte/son-of-man-1964
https://www.wikiart.org/en/eugene-delacroix/death-of-sardanapalus-1827-1
https://www.wikiart.org/en/wassily-kandinsky/composition-vi-1913
https://www.wikiart.org/en/alfred-sisley/under-the-bridge-at-hampton-court-1874
https://www.wikiart.org/en/francois-boucher/the-rape-of-europa-1734
https://www.wikiart.org/en/vincent-van-gogh/the-starry-night-1888-2
https://www.wikiart.org/en/vincent-van-gogh/the-starry-night-1889
https://www.wikiart.org/en/claude-monet/haystacks-at-giverny
https://www.wikiart.org/en/caspar-david-friedrich/the-stages-of-life
https://www.wikiart.org/en/claude-monet/impression-sunrise
https://www.wikiart.org/en/francois-boucher/portrait-of-marie-louis-o-murphy-nude-on-a-sofa-1752-1
https://www.wikiart.org/en/william-adolphe-bouguereau/the-little-knitter-1882
https://www.wikiart.org/en/jacques-louis-david/the-oath-of-horatii-1784
https://www.wikiart.org/en/edgar-degas/the-dancing-class-1874
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/time-of-roses
https://www.wikiart.org/en/sandro-botticelli/the-birth-of-venus-1485
https://www.wikiart.org/en/sir-lawrence-alma-tadema/ask-me-no-more-1906
https://www.wikiart.org/en/caspar-david-friedrich/chalk-cliffs-on-r-gen
https://www.wikiart.org/en/vincent-van-gogh/red-vineyards-at-arles-1888
https://www.wikiart.org/en/paolo-veronese/the-marriage-at-cana-1563
